book_order,book,chapter,verse,reference,text
41,Mark,9,2,Mark 9:2,"Καὶ μετὰ ἡμέρας ἓξ παραλαμβάνει ὁ Ἰησοῦς τὸν Πέτρον καὶ τὸν Ἰάκωβον καὶ τὸν Ἰωάννην καὶ ἀναφέρει αὐτοὺς εἰς ὄρος ὑψηλὸν κατ᾽ (kat᾽) ἰδίαν μόνους. καὶ μετεμορφώθη ἔμπροσθεν αὐτῶν,"
41,Mark,9,3,Mark 9:3,"καὶ τὰ ἱμάτια αὐτοῦ ἐγένετο στίλβοντα, λευκὰ λίαν ὡς χιών, οἷα γναφεὺς ἐπὶ τῆς γῆς οὐ δύναται οὕτως λευκᾶναι."
41,Mark,9,4,Mark 9:4,"καὶ ὤφθη αὐτοῖς Ἠλίας σὺν Μωϋσεῖ, καὶ ἦσαν συλλαλοῦντες τῷ Ἰησοῦ."
41,Mark,9,5,Mark 9:5,"καὶ ἀποκριθεὶς ὁ Πέτρος λέγει τῷ Ἰησοῦ· ῥαββί, καλόν ἐστιν ἡμᾶς ὧδε εἶναι, καὶ ποιήσωμεν τρεῖς σκηνάς, σοὶ μίαν καὶ Μωϋσεῖ μίαν καὶ Ἠλίᾳ μίαν·"
41,Mark,9,6,Mark 9:6,"οὐ γὰρ ᾔδει τί ἀποκριθῇ, ἔκφοβοι γὰρ ἐγένοντο.¶"
41,Mark,9,7,Mark 9:7,"Καὶ ἐγένετο νεφέλη ἐπισκιάζουσα αὐτοῖς, καὶ ἐγένετο φωνὴ ἐκ τῆς νεφέλης λέγουσα· οὗτός ἐστιν ὁ υἱός μου ὁ ἀγαπητός· ἀκούετε αὐτοῦ."
41,Mark,9,8,Mark 9:8,καὶ ἐξάπινα περιβλεψάμενοι οὐκέτι οὐδένα εἶδον ἀλλὰ τὸν Ἰησοῦν μόνον μεθ᾽ (meth᾽) ἑαυτῶν.¶ (he'autōn)
41,Mark,9,9,Mark 9:9,Καὶ καταβαινόντων δὲ αὐτῶν ἐκ τοῦ ὄρους διεστείλατο αὐτοῖς ἵνα μηδενὶ ἃ εἶδον διηγήσωνται εἰ μὴ ὅταν ὁ υἱὸς τοῦ ἀνθρώπου ἐκ νεκρῶν ἀναστῇ.
41,Mark,9,10,Mark 9:10,καὶ τὸν λόγον ἐκράτησαν πρὸς ἑαυτοὺς (he'autous) συζητοῦντες τί ἐστιν τὸ ἐκ νεκρῶν ἀναστῆναι.
41,Mark,9,11,Mark 9:11,καὶ ἐπηρώτων αὐτὸν λέγοντες· ὅτι λέγουσιν οἱ γραμματεῖς ὅτι Ἠλίαν δεῖ ἐλθεῖν πρῶτον;
41,Mark,9,12,Mark 9:12,ὁ δὲ ἀποκριθείς ἔφη αὐτοῖς· Ἠλίας μὲν ἐλθὼν πρῶτον ἀποκαθιστάνει πάντα· καὶ πῶς γέγραπται ἐπὶ τὸν υἱὸν τοῦ ἀνθρώπου ἵνα πολλὰ πάθῃ καὶ ἐξουδενηθῇ.
41,Mark,9,13,Mark 9:13,"ἀλλὰ λέγω ὑμῖν ὅτι καὶ Ἠλίας ἐλήλυθεν, καὶ ἐποίησαν αὐτῷ ὅσα ἤθελον καθὼς γέγραπται ἐπ᾽ (ep᾽) αὐτόν.¶"
41,Mark,9,14,Mark 9:14,Καὶ ἐλθόντες πρὸς τοὺς μαθητὰς εἶδον ὄχλον πολὺν περὶ αὐτοὺς καὶ γραμματεῖς συζητοῦντας πρὸς αὐτούς.
41,Mark,9,15,Mark 9:15,καὶ εὐθὺς πᾶς ὁ ὄχλος ἰδόντες αὐτὸν ἐξεθαμβήθησαν καὶ προστρέχοντες ἠσπάζοντο αὐτόν.
41,Mark,9,16,Mark 9:16,καὶ ἐπηρώτησεν αὐτούς γραμματεῖς· τί συζητεῖτε πρὸς αὐτούς;¶
41,Mark,9,17,Mark 9:17,"Καὶ ἀπεκρίθη αὐτῷ εἷς ἐκ τοῦ ὄχλου εἶπεν· διδάσκαλε, ἤνεγκα τὸν υἱόν μου πρὸς σὲ ἔχοντα πνεῦμα ἄλαλον."
41,Mark,9,18,Mark 9:18,"καὶ ὅπου ἐὰν αὐτὸν καταλάβῃ, ῥήσσει αὐτόν· καὶ ἀφρίζει καὶ τρίζει τοὺς ὀδόντας αὐτοῦ καὶ ξηραίνεται. καὶ εἶπα τοῖς μαθηταῖς σου ἵνα αὐτὸ ἐκβάλωσιν, καὶ οὐκ ἴσχυσαν.¶"
41,Mark,9,19,Mark 9:19,"Ὁ δὲ ἀποκριθεὶς αὐτοῖς λέγει· ὦ γενεὰ ἄπιστος, ἕως (he'ōs) πότε πρὸς ὑμᾶς ἔσομαι, ἕως (he'ōs) πότε ἀνέξομαι ὑμῶν; φέρετε αὐτὸν πρός με."
41,Mark,9,20,Mark 9:20,"καὶ ἤνεγκαν αὐτὸν πρὸς αὐτόν. καὶ ἰδὼν αὐτὸν τὸ πνεῦμα εὐθὺς συνεσπάραξεν αὐτόν, καὶ πεσὼν ἐπὶ τῆς γῆς ἐκυλίετο ἀφρίζων."
41,Mark,9,21,Mark 9:21,καὶ ἐπηρώτησεν τὸν πατέρα αὐτοῦ· πόσος χρόνος ἐστὶν ὡς τοῦτο γέγονεν αὐτῷ; ὁ δὲ εἶπεν· ἐκ παιδιόθεν.
41,Mark,9,22,Mark 9:22,"καὶ πολλάκις καὶ εἰς τὸ πῦρ αὐτὸν ἔβαλεν καὶ εἰς ὕδατα ἵνα ἀπολέσῃ αὐτόν· ἀλλ᾽ (all᾽) εἴ τι δύνῃ, βοήθησον ἡμῖν, σπλαγχνισθεὶς ἐφ᾽ (eph᾽) ἡμᾶς.¶"
41,Mark,9,23,Mark 9:23,"Ὁ δὲ Ἰησοῦς εἶπεν αὐτῷ· τὸ εἰ δύνῃ πιστεῦσαι, πάντα δυνατὰ τῷ πιστεύοντι."
41,Mark,9,24,Mark 9:24,καὶ εὐθὺς κράξας ὁ πατὴρ τοῦ παιδίου μετὰ δακρύων ἔλεγεν· πιστεύω κύριε· βοήθει μου τῇ ἀπιστίᾳ.¶
41,Mark,9,25,Mark 9:25,"Ἰδὼν δὲ ὁ Ἰησοῦς ὅτι ἐπισυντρέχει ὄχλος, ἐπετίμησεν τῷ πνεύματι τῷ ἀκαθάρτῳ λέγων αὐτῷ· τὸ ἄλαλον καὶ κωφὸν τὸ πνεῦμα, ἐγὼ ἐπιτάσσω σοι· ἔξελθε ἐξ αὐτοῦ, καὶ μηκέτι εἰσέλθῃς εἰς αὐτόν."
41,Mark,9,26,Mark 9:26,"καὶ κράξας καὶ πολλὰ σπαράξας αὐτόν ἐξῆλθεν, καὶ ἐγένετο ὡσεὶ νεκρὸς ὥστε τοὺς πολλοὺς λέγειν ὅτι ἀπέθανεν."
41,Mark,9,27,Mark 9:27,"ὁ δὲ Ἰησοῦς κρατήσας τῆς χειρὸς αὐτοῦ ἤγειρεν αὐτόν, καὶ ἀνέστη.¶"
41,Mark,9,28,Mark 9:28,Καὶ εἰσελθόντος αὐτοῦ εἰς οἶκον οἱ μαθηταὶ αὐτοῦ κατ᾽ (kat᾽) ἰδίαν ἐπηρώτων αὐτόν· ὅτι ἡμεῖς οὐκ ἠδυνήθημεν ἐκβαλεῖν αὐτό;
41,Mark,9,29,Mark 9:29,καὶ εἶπεν αὐτοῖς· τοῦτο τὸ γένος ἐν οὐδενὶ δύναται ἐξελθεῖν εἰ μὴ ἐν προσευχῇ καὶ νηστείᾳ.¶
41,Mark,9,30,Mark 9:30,"Κἀκεῖθεν ἐξελθόντες παρεπορεύοντο διὰ τῆς Γαλιλαίας, καὶ οὐκ ἤθελεν ἵνα τις γνοῖ·"
41,Mark,9,31,Mark 9:31,"ἐδίδασκεν γὰρ τοὺς μαθητὰς αὐτοῦ καὶ ἔλεγεν αὐτοῖς ὅτι ὁ υἱὸς τοῦ ἀνθρώπου παραδίδοται εἰς χεῖρας ἀνθρώπων, καὶ ἀποκτενοῦσιν αὐτόν, καὶ ἀποκτανθεὶς μετὰ τρεῖς ἡμέρας ἀναστήσεται."
41,Mark,9,32,Mark 9:32,οἱ δὲ ἠγνόουν τὸ ῥῆμα καὶ ἐφοβοῦντο αὐτὸν ἐπερωτῆσαι.¶
41,Mark,9,33,Mark 9:33,Καὶ ἦλθον εἰς Καφαρναούμ· καὶ ἐν τῇ οἰκίᾳ γενόμενος ἐπηρώτα αὐτούς· τί ἐν τῇ ὁδῷ πρὸς ἑαυτοὺς (he'autous) διελογίζεσθε;
41,Mark,9,34,Mark 9:34,οἱ δὲ ἐσιώπων· πρὸς ἀλλήλους γὰρ διελέχθησαν ἐν τῇ ὁδῷ τίς μείζων.¶
41,Mark,9,35,Mark 9:35,"Καὶ καθίσας ἐφώνησεν τοὺς δώδεκα καὶ λέγει αὐτοῖς· εἴ τις θέλει πρῶτος εἶναι, ἔσται πάντων ἔσχατος καὶ πάντων διάκονος."
41,Mark,9,36,Mark 9:36,"καὶ λαβὼν παιδίον ἔστησεν αὐτὸ ἐν μέσῳ αὐτῶν, καὶ ἐναγκαλισάμενος αὐτὸ εἶπεν αὐτοῖς·"
41,Mark,9,37,Mark 9:37,"ὃς ἂν ἓν τῶν τοιούτων παιδίων δέξηται ἐπὶ τῷ ὀνόματί μου, ἐμὲ δέχεται· καὶ ὃς ἂν ἐμὲ δέχηται, οὐκ ἐμὲ δέχεται ἀλλὰ τὸν ἀποστείλαντά με.¶"
41,Mark,9,38,Mark 9:38,"Ἔφη δὲ αὐτῷ ὁ Ἰωάννης· λέγων διδάσκαλε, εἴδομέν τινα ἐν τῷ ὀνόματί σου ἐκβάλλοντα δαιμόνια ὃς οὐκ ἀκολουθεῖ ἡμῖν καὶ ἐκωλύομεν αὐτὸν ὅτι οὐκ ἠκολούθει ἡμῖν.¶"
41,Mark,9,39,Mark 9:39,Ὁ δὲ Ἰησοῦς εἶπεν· μὴ κωλύετε αὐτόν· οὐδεὶς γάρ ἐστιν ὃς ποιήσει δύναμιν ἐπὶ τῷ ὀνόματί μου καὶ δυνήσεται ταχὺ κακολογῆσαί με.
41,Mark,9,40,Mark 9:40,ὃς γὰρ οὐκ ἔστιν καθ᾽ (kath᾽) ἡμῶν ὑπὲρ ἡμῶν ἐστιν.
41,Mark,9,41,Mark 9:41,"ὃς γὰρ ἂν ποτίσῃ ὑμᾶς ποτήριον ὕδατος ἐν τῷ ὀνόματι μου ὅτι Χριστοῦ ἐστε, ἀμὴν λέγω ὑμῖν ὅτι οὐ μὴ ἀπολέσῃ τὸν μισθὸν αὐτοῦ."
41,Mark,9,42,Mark 9:42,"καὶ ὃς ἂν σκανδαλίσῃ ἕνα τῶν μικρῶν τούτων τῶν πιστευόντων εἰς ἐμέ, καλόν ἐστιν αὐτῷ μᾶλλον εἰ περίκειται μύλος ὀνικὸς περὶ τὸν τράχηλον αὐτοῦ καὶ βέβληται εἰς τὴν θάλασσαν."
41,Mark,9,43,Mark 9:43,"καὶ ἐὰν σκανδαλίζῃ σε ἡ χείρ σου, ἀπόκοψον αὐτήν· καλόν ἐστίν σε κυλλὸν εἰσελθεῖν εἰς τὴν ζωὴν ἢ τὰς δύο χεῖρας ἔχοντα ἀπελθεῖν εἰς τὴν γέενναν εἰς τὸ πῦρ τὸ ἄσβεστον."
41,Mark,9,44,Mark 9:44,ὅπου ὁ σκώληξ αὐτῶν οὐ τελευτᾷ καὶ τὸ πῦρ οὐ σβέννυται
41,Mark,9,45,Mark 9:45,"καὶ ἐὰν ὁ πούς σου σκανδαλίζῃ σε, ἀπόκοψον αὐτόν· καλόν ἐστίν σε εἰσελθεῖν εἰς τὴν ζωὴν χωλὸν ἢ τοὺς δύο πόδας ἔχοντα βληθῆναι εἰς τὴν γέενναν εἰς τὸ πῦρ τὸ ἄσβεστον."
41,Mark,9,46,Mark 9:46,ὅπου ὁ σκώληξ αὐτῶν οὐ τελευτᾷ καὶ τὸ πῦρ οὐ σβέννυται.
41,Mark,9,47,Mark 9:47,"καὶ ἐὰν ὁ ὀφθαλμός σου σκανδαλίζῃ σε, ἔκβαλε αὐτόν· καλόν σέ ἐστιν μονόφθαλμον εἰσελθεῖν εἰς τὴν βασιλείαν τοῦ θεοῦ ἢ δύο ὀφθαλμοὺς ἔχοντα βληθῆναι εἰς τὴν γέενναν τοῦ πυρός"
41,Mark,9,48,Mark 9:48,ὅπου ὁ σκώληξ αὐτῶν οὐ τελευτᾷ καὶ τὸ πῦρ οὐ σβέννυται.
41,Mark,9,49,Mark 9:49,πᾶς γὰρ πυρὶ ἁλισθήσεται καὶ πᾶσα θυσία ἁλὶ ἁλισθήσεται.
41,Mark,9,50,Mark 9:50,"καλὸν τὸ ἅλας· ἐὰν δὲ τὸ ἅλας ἄναλον γένηται, ἐν τίνι αὐτὸ ἀρτύσετε; ἔχετε ἐν ἑαυτοῖς (he'autois) ἅλα καὶ εἰρηνεύετε ἐν ἀλλήλοις.¶"
41,Mark,10,1,Mark 10:1,"Καὶ ἐκεῖθεν ἀναστὰς ἔρχεται εἰς τὰ ὅρια τῆς Ἰουδαίας καὶ τοῦ πέραν τοῦ Ἰορδάνου, καὶ συμπορεύονται πάλιν ὄχλοι πρὸς αὐτόν, καὶ ὡς εἰώθει πάλιν ἐδίδασκεν αὐτούς."
41,Mark,10,2,Mark 10:2,καὶ προσελθόντες οἱ Φαρισαῖοι ἐπηρώτων αὐτὸν εἰ ἔξεστιν ἀνδρὶ γυναῖκα ἀπολῦσαι πειράζοντες αὐτόν.
41,Mark,10,3,Mark 10:3,ὁ δὲ ἀποκριθεὶς εἶπεν αὐτοῖς· τί ὑμῖν ἐνετείλατο Μωϋσῆς;
41,Mark,10,4,Mark 10:4,οἱ δὲ εἶπαν· ἐπέτρεψεν Μωϋσῆς βιβλίον ἀποστασίου γράψαι καὶ ἀπολῦσαι.
41,Mark,10,5,Mark 10:5,Καὶ ἀποκριθεὶς ὁ δὲ Ἰησοῦς εἶπεν αὐτοῖς· πρὸς τὴν σκληροκαρδίαν ὑμῶν ἔγραψεν ὑμῖν τὴν ἐντολὴν ταύτην·
41,Mark,10,6,Mark 10:6,ἀπὸ δὲ ἀρχῆς κτίσεως ἄρσεν καὶ θῆλυ ἐποίησεν αὐτούς ὁ θεός·
41,Mark,10,7,Mark 10:7,"ἕνεκεν τούτου καταλείψει ἄνθρωπος τὸν πατέρα αὐτοῦ καὶ τὴν μητέρα καὶ προσκολληθήσεται πρὸς τὴν γυναῖκα αὐτοῦ,"
41,Mark,10,8,Mark 10:8,καὶ ἔσονται οἱ δύο εἰς σάρκα μίαν ὥστε οὐκέτι εἰσὶν δύο ἀλλὰ μία σάρξ.
41,Mark,10,9,Mark 10:9,"ὃ οὖν ὁ θεὸς συνέζευξεν, ἄνθρωπος μὴ χωριζέτω.¶"
41,Mark,10,10,Mark 10:10,Καὶ εἰς τὴν οἰκίαν πάλιν οἱ μαθηταὶ αὐτοῦ περὶ τοῦ τούτου ἐπηρώτων αὐτόν.
41,Mark,10,11,Mark 10:11,"καὶ λέγει αὐτοῖς· ὃς ἂν ἀπολύσῃ τὴν γυναῖκα αὐτοῦ καὶ γαμήσῃ ἄλλην, μοιχᾶται ἐπ᾽ (ep᾽) αὐτήν."
41,Mark,10,12,Mark 10:12,"καὶ ἐὰν αὐτὴ ἀπολύσασα τὸν ἄνδρα αὐτῆς καὶ γαμήσῃ ἄλλον, μοιχᾶται.¶"
41,Mark,10,13,Mark 10:13,Καὶ προσέφερον αὐτῷ παιδία ἵνα αὐτῶν ἅψηται· οἱ δὲ μαθηταὶ ἐπετίμησαν αὐτοῖς προσφέρουσιν.
41,Mark,10,14,Mark 10:14,"ἰδὼν δὲ ὁ Ἰησοῦς ἠγανάκτησεν καὶ εἶπεν αὐτοῖς· ἄφετε τὰ παιδία ἔρχεσθαι πρός με, καὶ μὴ κωλύετε αὐτά, τῶν γὰρ τοιούτων ἐστὶν ἡ βασιλεία τοῦ θεοῦ.¶"
41,Mark,10,15,Mark 10:15,"Ἀμὴν λέγω ὑμῖν, ὃς ἂν μὴ δέξηται τὴν βασιλείαν τοῦ θεοῦ ὡς παιδίον, οὐ μὴ εἰσέλθῃ εἰς αὐτήν."
41,Mark,10,16,Mark 10:16,καὶ ἐναγκαλισάμενος αὐτὰ κατευλόγει τιθεὶς τὰς χεῖρας ἐπ᾽ (ep᾽) αὐτά.¶
41,Mark,10,17,Mark 10:17,"Καὶ ἐκπορευομένου αὐτοῦ εἰς ὁδὸν προσδραμὼν εἷς καὶ γονυπετήσας αὐτὸν ἐπηρώτα αὐτόν· διδάσκαλε ἀγαθέ, τί ποιήσω ἵνα ζωὴν αἰώνιον κληρονομήσω;¶"
41,Mark,10,18,Mark 10:18,Ὁ δὲ Ἰησοῦς εἶπεν αὐτῷ· τί με λέγεις ἀγαθόν; οὐδεὶς ἀγαθὸς εἰ μὴ εἷς ὁ θεός.
41,Mark,10,19,Mark 10:19,"τὰς ἐντολὰς οἶδας· μὴ φονεύσῃς, μὴ μοιχεύσῃς, μὴ κλέψῃς, μὴ ψευδομαρτυρήσῃς, μὴ ἀποστερήσῃς, τίμα τὸν πατέρα σου καὶ τὴν μητέρα."
41,Mark,10,20,Mark 10:20,"ὁ δὲ ἀποκριθεὶς ἔφη αὐτῷ· διδάσκαλε, ταῦτα πάντα ἐφυλαξάμην ἐκ νεότητός μου.¶"
41,Mark,10,21,Mark 10:21,"Ὁ δὲ Ἰησοῦς ἐμβλέψας αὐτῷ ἠγάπησεν αὐτὸν καὶ εἶπεν αὐτῷ· ἕν σε ὑστερεῖ· ὕπαγε, ὅσα ἔχεις πώλησον καὶ δὸς τοῖς πτωχοῖς καὶ ἕξεις θησαυρὸν ἐν οὐρανῷ. καὶ δεῦρο, ἀκολούθει μοι ἄρας τὸν σταυρόν."
41,Mark,10,22,Mark 10:22,ὁ δὲ στυγνάσας ἐπὶ τῷ λόγῳ ἀπῆλθεν λυπούμενος· ἦν γὰρ ἔχων κτήματα πολλά.
41,Mark,10,23,Mark 10:23,καὶ περιβλεψάμενος ὁ Ἰησοῦς λέγει τοῖς μαθηταῖς αὐτοῦ· πῶς δυσκόλως οἱ τὰ χρήματα ἔχοντες εἰς τὴν βασιλείαν τοῦ θεοῦ εἰσελεύσονται.
41,Mark,10,24,Mark 10:24,"οἱ δὲ μαθηταὶ ἐθαμβοῦντο ἐπὶ τοῖς λόγοις αὐτοῦ. ὁ δὲ Ἰησοῦς πάλιν ἀποκριθεὶς λέγει αὐτοῖς· τέκνα, πῶς δύσκολόν ἐστιν τοὺς πεποιθότας ἐπὶ τοῖς χρήμασιν εἰς τὴν βασιλείαν τοῦ θεοῦ εἰσελθεῖν."
41,Mark,10,25,Mark 10:25,εὐκοπώτερόν ἐστιν κάμηλον διὰ τῆς τρυμαλιᾶς τῆς ῥαφίδος διελθεῖν ἢ πλούσιον εἰς τὴν βασιλείαν τοῦ θεοῦ εἰσελθεῖν.
41,Mark,10,26,Mark 10:26,οἱ δὲ περισσῶς ἐξεπλήσσοντο λέγοντες πρὸς ἑαυτούς· (he'autous) καὶ τίς δύναται σωθῆναι;
41,Mark,10,27,Mark 10:27,ἐμβλέψας δὲ αὐτοῖς ὁ Ἰησοῦς λέγει· παρὰ ἀνθρώποις ἀδύνατον ἀλλ᾽ (all᾽) οὐ παρὰ τῷ θεῷ· πάντα γὰρ δυνατὰ ἐστιν παρὰ τῷ θεῷ.¶
41,Mark,10,28,Mark 10:28,Καὶ ἤρξατο λέγειν ὁ Πέτρος αὐτῷ· ἰδοὺ ἡμεῖς ἀφήκαμεν πάντα καὶ ἠκολουθήκαμέν σοι.¶
41,Mark,10,29,Mark 10:29,"Ἀποκριθεὶς δὲ ἔφη ὁ Ἰησοῦς· ἀμὴν λέγω ὑμῖν, οὐδείς ἐστιν ὃς ἀφῆκεν οἰκίαν ἢ ἀδελφοὺς ἢ ἀδελφὰς ἢ μητέρα ἢ πατέρα ἢ γυναῖκα ἢ τέκνα ἢ ἀγροὺς ἕνεκεν ἐμοῦ καὶ ἕνεκεν τοῦ εὐαγγελίου,"
41,Mark,10,30,Mark 10:30,ἐὰν μὴ λάβῃ ἑκατονταπλασίονα νῦν ἐν τῷ καιρῷ τούτῳ οἰκίας καὶ ἀδελφοὺς καὶ ἀδελφὰς καὶ μητέρας καὶ τέκνα καὶ ἀγροὺς μετὰ διωγμῶν καὶ ἐν τῷ αἰῶνι τῷ ἐρχομένῳ ζωὴν αἰώνιον.
41,Mark,10,31,Mark 10:31,πολλοὶ δὲ ἔσονται πρῶτοι ἔσχατοι καὶ οἱ ἔσχατοι πρῶτοι.¶
41,Mark,10,32,Mark 10:32,"Ἦσαν δὲ ἐν τῇ ὁδῷ ἀναβαίνοντες εἰς Ἱεροσόλυμα, (Hi'erosoluma) καὶ ἦν προάγων αὐτοὺς ὁ Ἰησοῦς, καὶ ἐθαμβοῦντο· οἱ δὲ ἀκολουθοῦντες ἐφοβοῦντο.¶ Καὶ παραλαβὼν πάλιν τοὺς δώδεκα ἤρξατο αὐτοῖς λέγειν τὰ μέλλοντα αὐτῷ συμβαίνειν"
41,Mark,10,33,Mark 10:33,"ὅτι ἰδοὺ ἀναβαίνομεν εἰς Ἱεροσόλυμα, (Hi'erosoluma) καὶ ὁ υἱὸς τοῦ ἀνθρώπου παραδοθήσεται τοῖς ἀρχιερεῦσιν καὶ τοῖς γραμματεῦσιν, καὶ κατακρινοῦσιν αὐτὸν θανάτῳ καὶ παραδώσουσιν αὐτὸν τοῖς ἔθνεσιν"
41,Mark,10,34,Mark 10:34,"καὶ ἐμπαίξουσιν αὐτῷ καὶ ἐμπτύσουσιν αὐτῷ καὶ μαστιγώσουσιν αὐτὸν καὶ ἀποκτενοῦσιν αὐτόν, καὶ μετὰ τρεῖς ἡμέρας ἀναστήσεται.¶"
41,Mark,10,35,Mark 10:35,"Καὶ προσπορεύονται αὐτῷ Ἰάκωβος καὶ Ἰωάννης, οἱ δύο υἱοὶ Ζεβεδαίου, λέγοντες αὐτῷ· διδάσκαλε, θέλομεν ἵνα ὃ ἐὰν αἰτήσωμέν σε ποιήσῃς ἡμῖν.¶"
41,Mark,10,36,Mark 10:36,Ὁ δὲ εἶπεν αὐτοῖς· τί θέλετέ με ποιήσω ὑμῖν;
41,Mark,10,37,Mark 10:37,οἱ δὲ εἶπαν αὐτῷ· δὸς ἡμῖν ἵνα εἷς σου ἐκ δεξιῶν καὶ εἷς ἐξ ἀριστερῶν σου καθίσωμεν ἐν τῇ δόξῃ σου.¶
41,Mark,10,38,Mark 10:38,Ὁ δὲ Ἰησοῦς εἶπεν αὐτοῖς· οὐκ οἴδατε τί αἰτεῖσθε. δύνασθε πιεῖν τὸ ποτήριον ὃ ἐγὼ πίνω ἢ τὸ βάπτισμα ὃ ἐγὼ βαπτίζομαι βαπτισθῆναι;
41,Mark,10,39,Mark 10:39,"οἱ δὲ εἶπαν αὐτῷ· δυνάμεθα. ὁ δὲ Ἰησοῦς εἶπεν αὐτοῖς· τὸ μὲν ποτήριον ὃ ἐγὼ πίνω πίεσθε, καὶ τὸ βάπτισμα ὃ ἐγὼ βαπτίζομαι βαπτισθήσεσθε·"
41,Mark,10,40,Mark 10:40,τὸ δὲ καθίσαι ἐκ δεξιῶν μου ἢ ἐξ εὐωνύμων μου οὐκ ἔστιν ἐμὸν δοῦναι ἀλλ᾽ (all᾽) οἷς ἡτοίμασται.¶
41,Mark,10,41,Mark 10:41,Καὶ ἀκούσαντες οἱ δέκα ἤρξαντο ἀγανακτεῖν περὶ Ἰακώβου καὶ Ἰωάννου.¶
41,Mark,10,42,Mark 10:42,"Ὁ Καὶ δὲ προσκαλεσάμενος αὐτοὺς ὁ Ἰησοῦς λέγει αὐτοῖς· οἴδατε ὅτι οἱ δοκοῦντες ἄρχειν τῶν ἐθνῶν κατακυριεύουσιν αὐτῶν, καὶ οἱ μεγάλοι αὐτῶν κατεξουσιάζουσιν αὐτῶν."
41,Mark,10,43,Mark 10:43,"οὐχ οὕτως δέ ἐστιν ἐν ὑμῖν, ἀλλ᾽ (all᾽) ὃς ἂν θέλῃ μέγας γενέσθαι ἐν ὑμῖν, ἔσται ὑμῶν διάκονος·"
41,Mark,10,44,Mark 10:44,"καὶ ὃς ἂν θέλῃ ἐν ὑμῖν εἶναι πρῶτος, ἔσται πάντων δοῦλος."
41,Mark,10,45,Mark 10:45,καὶ γὰρ ὁ υἱὸς τοῦ ἀνθρώπου οὐκ ἦλθεν διακονηθῆναι ἀλλὰ διακονῆσαι καὶ δοῦναι τὴν ψυχὴν αὐτοῦ λύτρον ἀντὶ πολλῶν.¶
41,Mark,10,46,Mark 10:46,"Καὶ ἔρχονται εἰς Ἰεριχώ. καὶ ἐκπορευομένου αὐτοῦ ἀπὸ Ἰεριχὼ καὶ τῶν μαθητῶν αὐτοῦ καὶ ὄχλου ἱκανοῦ ὁ υἱὸς Τιμαίου Βαρτιμαῖος, ὁ τυφλὸς προσαίτης, ἐκάθητο παρὰ τὴν ὁδόν."
41,Mark,10,47,Mark 10:47,"καὶ ἀκούσας ὅτι Ἰησοῦς ὁ Ναζαρηνός ἐστιν, ἤρξατο κράζειν καὶ λέγειν· ὁ υἱὲ Δαυὶδ Ἰησοῦ, ἐλέησόν με."
41,Mark,10,48,Mark 10:48,"καὶ ἐπετίμων αὐτῷ πολλοὶ ἵνα σιωπήσῃ. ὁ δὲ πολλῷ μᾶλλον ἔκραζεν· υἱὲ Δαυίδ, ἐλέησόν με."
41,Mark,10,49,Mark 10:49,"καὶ στὰς ὁ Ἰησοῦς εἶπεν· φωνήσατε αὐτόν. καὶ φωνοῦσιν τὸν τυφλὸν λέγοντες αὐτῷ· θάρσει, ἔγειρε, φωνεῖ σε."
41,Mark,10,50,Mark 10:50,ὁ δὲ ἀποβαλὼν τὸ ἱμάτιον αὐτοῦ ἀναπηδήσας ἦλθεν πρὸς τὸν Ἰησοῦν.
41,Mark,10,51,Mark 10:51,"καὶ ἀποκριθεὶς αὐτῷ ὁ Ἰησοῦς εἶπεν· τί σοι θέλεις ποιήσω; ὁ δὲ τυφλὸς εἶπεν αὐτῷ· ραββουνι, ἵνα ἀναβλέψω."
41,Mark,10,52,Mark 10:52,"καὶ ὁ δὲ Ἰησοῦς εἶπεν αὐτῷ· ὕπαγε, ἡ πίστις σου σέσωκέν σε. καὶ εὐθὺς ἀνέβλεψεν καὶ ἠκολούθει αὐτῷ Ἰησοῦ ἐν τῇ ὁδῷ.¶"
41,Mark,11,1,Mark 11:1,"Καὶ ὅτε ἐγγίζουσιν εἰς Ἱεροσόλυμα (Hi'erosoluma) εἰς Βηθφαγὴ καὶ Βηθανίαν πρὸς τὸ ὄρος τῶν ἐλαιῶν, ἀποστέλλει δύο τῶν μαθητῶν αὐτοῦ"
41,Mark,11,2,Mark 11:2,καὶ λέγει αὐτοῖς· ὑπάγετε εἰς τὴν κώμην τὴν κατέναντι ὑμῶν· καὶ εὐθὺς εἰσπορευόμενοι εἰς αὐτὴν εὑρήσετε πῶλον δεδεμένον ἐφ᾽ (eph᾽) ὃν οὐδεὶς οὔπω ἀνθρώπων ἐκάθισεν· λύσατε αὐτὸν καὶ φέρετε.
41,Mark,11,3,Mark 11:3,"καὶ ἐάν τις ὑμῖν εἴπῃ· τί ποιεῖτε τοῦτο; εἴπατε ὅτι ὁ κύριος αὐτοῦ χρείαν ἔχει, καὶ εὐθὺς αὐτὸν ἀποστέλλει πάλιν ὧδε."
41,Mark,11,4,Mark 11:4,καὶ ἀπῆλθον δὲ καὶ εὗρον τὸν πῶλον δεδεμένον πρὸς τὴν θύραν ἔξω ἐπὶ τοῦ ἀμφόδου καὶ λύουσιν αὐτόν.
